ADM1_EN,ADM2_EN,Shape_Area,Year,Month,Date,Mean_NDVI
Kakamega,Mumias East,0.0142149404228,2004.0,1.0,2004-01,0.5889262185796612
Kakamega,Mumias West,0.0112386297324,2004.0,1.0,2004-01,0.5878361399330806
Kakamega,Navakholo,0.0209133747192,2004.0,1.0,2004-01,0.5647357817693092
Kakamega,Shinyalu,0.0331740166228,2004.0,1.0,2004-01,0.707203830181267
Kericho,Ainamoi,0.0199566503878,2004.0,1.0,2004-01,0.6740377301048268
Kericho,Belgut,0.0310939949348,2004.0,1.0,2004-01,0.7806550825580927
Kericho,Buret,0.0256495353618,2004.0,1.0,2004-01,0.7362078198695785
Kericho,Kipkelion East,0.0611295800233,2004.0,1.0,2004-01,0.6397796977815747
Kericho,Kipkelion West,0.0286215173922,2004.0,1.0,2004-01,0.5216296607750539
Kericho,Sigowet/Soin,0.0377274492584,2004.0,1.0,2004-01,0.6377591274015009
Kiambu,Gatundu North,0.0190562071078,2004.0,1.0,2004-01,0.7603586719038695
Kiambu,Gatundu South,0.018013492523,2004.0,1.0,2004-01,0.7413714897948431
Kiambu,Githunguri,0.0140557399999,2004.0,1.0,2004-01,0.7262667242267379
Kiambu,Juja,0.0303444523402,2004.0,1.0,2004-01,0.5689832076882412
Kiambu,Kabete,0.00456838148631,2004.0,1.0,2004-01,0.5920023705571005
Kiambu,Kiambaa,0.00720464174127,2004.0,1.0,2004-01,0.6803112004437342
Kiambu,Kiambu,0.00796244668767,2004.0,1.0,2004-01,0.6670289190498677
Kiambu,Kikuyu,0.0141641490709,2004.0,1.0,2004-01,0.4467053288773565
Kiambu,Lari,0.037858207576,2004.0,1.0,2004-01,0.7474726799146431
Kiambu,Limuru,0.0231553754199,2004.0,1.0,2004-01,0.5305670047121063
Kiambu,Ruiru,0.0124421280679,2004.0,1.0,2004-01,0.4261777886593514
Kiambu,Thika Town,0.0178033031507,2004.0,1.0,2004-01,0.6101993496680286
Kilifi,Ganze,0.238828828118,2004.0,1.0,2004-01,0.5131795726069095
Kilifi,Kaloleni,0.0544075308499,2004.0,1.0,2004-01,0.5183796314110425
Kilifi,Kilifi North,0.063840967832,2004.0,1.0,2004-01,0.6088289905696098
Kilifi,Kilifi South,0.0345432112097,2004.0,1.0,2004-01,0.5921960834070613
Kilifi,Magarini,0.567530665809,2004.0,1.0,2004-01,0.4699234913854424
Kilifi,Malindi,0.0469281469793,2004.0,1.0,2004-01,0.5590507845024928
Kilifi,Rabai,0.019047890357,2004.0,1.0,2004-01,0.580029877064757
Kirinyaga,Gichugu,0.0379498565063,2004.0,1.0,2004-01,0.7436016595728266
Kirinyaga,Kirinyaga Central,0.0192766007207,2004.0,1.0,2004-01,0.7076128361397782
Kirinyaga,Mwea,0.035139383627,2004.0,1.0,2004-01,0.6336512410701762
Kirinyaga,Ndia,0.0274925597592,2004.0,1.0,2004-01,0.6429737357144344
Kisii,Bobasi,0.0195284354115,2004.0,1.0,2004-01,0.7068493524259448
Kisii,Bomachoge Borabu,0.00927489122284,2004.0,1.0,2004-01,0.713931968723409
Kisii,Bomachoge Chache,0.00828719656932,2004.0,1.0,2004-01,0.7093407747152937
Kisii,Bonchari,0.0102921277309,2004.0,1.0,2004-01,0.6641896406872573
Kisii,Kitutu Chache North,0.0105968585245,2004.0,1.0,2004-01,0.693332662251479
Kisii,Kitutu Chache South,0.00792736864717,2004.0,1.0,2004-01,0.6955134239978039
Kisii,Nyaribari Chache,0.0110459571094,2004.0,1.0,2004-01,0.7125683839765905
Kisii,Nyaribari Masaba,0.0129326480011,2004.0,1.0,2004-01,0.6683299517421755
Kisii,South Mugirango,0.0168531214231,2004.0,1.0,2004-01,0.6856932251760562
Kisumu,Kisumu Central,0.00554979098917,2004.0,1.0,2004-01,0.45264758030372276
