Shape_Leng,Shape_Area,ADM2_EN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,ValidTo,County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted,decayed_sentiment,dominant_topic_id,topic_diversity,conflict_persistence_lag3,conflict_severity_weighted_lag3,decayed_sentiment_lag3,topic_diversity_lag3,Mean_NDVI_lag3,Rainfall_mm_lag3,Rainfall_Anomaly_mm_lag3,Rainfall_Anomaly_Percent_lag3,risk_probability,risk_category
0.26712846559,0.00198642271,Dagoretti,KE047276,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Dagoretti,2026-01-01,2026.0,1.0,14908.0,434208.0,20186.58,0.0,,,,,False,0.4245996256064778,0.2790673646378122,-0.0116165950100969,-1.0,0.5486502645629795,0.5748332281743317,0.3140477187379227,-0.0312579261102542,0.4972719287105374,0.4679630168499042,127.13734230821431,56.28312091352223,79.52848868868712,0.0025473842,Low
0.13008507965,0.00066490196,Embakasi Central,KE047284,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi Central,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.40526579202,0.00697580217,Embakasi East,KE047285,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi East,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14345205782,0.00044118126,Embakasi North,KE047283,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi North,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24343104778,0.0014260982,Embakasi South,KE047282,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi South,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16804456513,0.00079316644,Embakasi West,KE047286,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi West,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99312353053,0.01905620711,Gatundu North,KE022112,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Gatundu North,2026-01-01,2026.0,1.0,384.0,109870.0,20.0,1.0,,,,,False,0.1738859805207038,0.2631230010757054,-0.2149184026222518,1.0,0.8170170936592251,0.1961028239310489,0.2961047714860775,-0.2144573409226306,0.8176415386505648,0.6495461506761733,205.69497064273483,64.61734873926352,46.74780782420841,0.0031090558,Low
0.93920627124,0.01801349252,Gatundu South,KE022111,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Gatundu South,2026-01-01,2026.0,1.0,631.0,122103.0,94.0,4.0,,,,,False,0.4686046022729691,0.0889363962157237,-0.0250562133762663,0.0,0.8867352889768643,0.5559632642930379,0.1000843376314151,-0.0237663497537384,0.9180441711704486,0.6583015883107368,165.87939038424364,54.668312601590486,50.53835545635808,0.03441781,Low
0.7561573016,0.01405574,Githunguri,KE022116,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Githunguri,2026-01-01,2026.0,1.0,948.0,165232.0,3462.5,1.0,,,,,False,2.8593252939877125,0.1043864245674727,-0.0652862974662565,0.0,1.3610491852832236,3.258120709778233,0.1487660383917465,-0.0731411077895923,1.3800660657680883,0.6036559534788771,138.7606639540673,49.13383341355427,55.21788667223765,0.057051606,Medium
1.13434656465,0.03034445234,Juja,KE022113,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Juja,2026-01-01,2026.0,1.0,880.0,300948.0,1985.5,2.0,,,,,False,3.966438340044456,2.059517461049912,-0.1715058733666981,6.0,1.0066138024878666,3.5689863304254827,2.320517276873592,-0.1042286579376062,1.0879784026115422,0.4233639390580977,101.9044662660159,39.10652522057939,62.82313666983526,0.048120998,Low
