Shape_Leng,Shape_Area,ADM2_EN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,ValidTo,County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted,decayed_sentiment,dominant_topic_id,topic_diversity,conflict_persistence_lag21,conflict_severity_weighted_lag21,decayed_sentiment_lag21,topic_diversity_lag21,Mean_NDVI_lag21,Rainfall_mm_lag21,Rainfall_Anomaly_mm_lag21,Rainfall_Anomaly_Percent_lag21,risk_probability,risk_category
0.26712846559,0.00198642271,Dagoretti,KE047276,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Dagoretti,2026-01-01,2026.0,1.0,14908.0,434208.0,20186.58,0.0,,,,,False,0.4245996256064778,0.2790673646378122,-0.0116165950100969,-1.0,0.5486502645629795,0.2296969159439452,0.6345784832333138,0.3612060203366528,0.0,0.5783638533699809,631.845307249772,393.1295316145619,164.71317796667242,0.14118272,Low
0.13008507965,0.00066490196,Embakasi Central,KE047284,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi Central,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.40526579202,0.00697580217,Embakasi East,KE047285,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi East,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14345205782,0.00044118126,Embakasi North,KE047283,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi North,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24343104778,0.0014260982,Embakasi South,KE047282,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi South,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16804456513,0.00079316644,Embakasi West,KE047286,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Embakasi West,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99312353053,0.01905620711,Gatundu North,KE022112,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Gatundu North,2026-01-01,2026.0,1.0,384.0,109870.0,20.0,1.0,,,,,False,0.1738859805207038,0.2631230010757054,-0.2149184026222518,1.0,0.8170170936592251,0.4087122512160205,0.5983221834022895,-0.2079202591722802,0.8241534162958825,0.8091360848028374,931.9104221540028,598.5373561728293,179.32503154391983,0.12914325,Low
0.93920627124,0.01801349252,Gatundu South,KE022111,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Gatundu South,2026-01-01,2026.0,1.0,631.0,122103.0,94.0,4.0,,,,,False,0.4686046022729691,0.0889363962157237,-0.0250562133762663,0.0,0.8867352889768643,0.848492464410972,0.2022347668207563,-0.0314666340862006,0.4787484651774083,0.8024097324522684,839.2921873130631,541.8317657119692,182.22121039530464,0.074104,Low
0.7561573016,0.01405574,Githunguri,KE022116,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Githunguri,2026-01-01,2026.0,1.0,948.0,165232.0,3462.5,1.0,,,,,False,2.8593252939877125,0.1043864245674727,-0.0652862974662565,0.0,1.3610491852832236,6.020420360102681,1.2273626296971172,0.0004790550980619,1.5855172439550556,0.7774366342416279,756.7029811242713,484.7278857949465,178.0766962214195,0.2509424,Medium
1.13434656465,0.03034445234,Juja,KE022113,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Juja,2026-01-01,2026.0,1.0,880.0,300948.0,1985.5,2.0,,,,,False,3.966438340044456,2.059517461049912,-0.1715058733666981,6.0,1.0066138024878666,6.442451037627821,4.773181889768552,-0.1620084469001339,1.1700034904408951,0.5892396799912396,589.0180232356936,377.97018787598046,178.98903669659035,0.61166024,High
0.38477073209,0.00456838149,Kabete,KE022119,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Kabete,2026-01-01,2026.0,1.0,3289.0,199653.0,5780.5,1.0,,,,,False,0.3056840637897067,0.0,-0.3758557622028512,0.0,0.6151778271516357,0.4829813526693555,0.0,-0.5409285932807154,0.0,0.6998384744492673,659.4785362918407,407.3245323353409,161.55811959868822,0.052155387,Low
0.13990031386,0.00071813546,Kamukunji,KE047288,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Kamukunji,2026-01-01,2026.0,1.0,25455.0,268276.0,11889.5,0.0,,,,,True,9.204247986487122,21.316326338653703,0.0342613786496636,-1.0,0.9849020679865996,1.257312835129302,3.726434029205719,-0.232150683435292,0.5984243198624611,0.444239291711399,513.0081024169922,330.36601976914835,180.8816538771813,0.24633375,Medium
0.61115990826,0.01389631944,Kangundo,KE016077,,,,Machakos,KE016,Kenya,KE,2017-11-03,2019-10-31,,Machakos,Kangundo,2026-01-01,2026.0,1.0,567.0,97917.0,2566.9,2.0,,,,,False,0.9782497325211692,1.520788581892008,-0.5599656150774419,0.0,0.2454089514671135,1.167720599123603,0.4037695436706959,-0.3460006819282773,0.3813055979666139,0.7618405920433627,598.2481551884927,380.4246908973208,174.62222341435785,0.063892715,Low
0.71271488354,0.01107360114,Kasarani,KE047280,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Kasarani,2026-01-01,2026.0,1.0,9058.0,780656.0,26553.86,1.0,,,,,False,1.820925243896954,1.5852626010663349,-0.25927919610716,-1.0,1.2119712282851909,4.1406489105348205,3.604769544503262,-0.2592791961071599,1.2119712282851909,0.4727393415415836,519.4516033575954,337.37360258549904,185.60417306986352,0.52778095,High
0.89755125656,0.01674150417,Kathiani,KE016079,,,,Machakos,KE016,Kenya,KE,2017-11-03,2019-10-31,,Machakos,Kathiani,2026-01-01,2026.0,1.0,544.0,111890.0,6276.28,2.0,,,,,False,0.9554580274309922,1.3752083174223402,-0.1759965027113678,0.0,1.0464921399519516,1.9621251483679387,3.127121687382941,-0.14969200748235,0.9218159563702204,0.7260389735300443,591.7563225954336,381.4216419748557,181.30778649956235,0.3029684,Medium
0.5309979013,0.00720464174,Kiambaa,KE022118,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Kiambaa,2026-01-01,2026.0,1.0,2595.0,236400.0,4059.5,1.0,,,,,False,0.3314690770748725,0.0012976549345584,-0.0923238390082086,0.0,0.315117012195395,0.7714911855699147,0.0152576657311375,-0.0796402765611622,0.3098044201327127,0.7255918093151232,687.0299543222669,432.6988028364407,169.85439384975942,0.19973342,Medium
0.5485880192,0.00796244669,Kiambu,KE022117,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Kiambu,2026-01-01,2026.0,1.0,1484.0,145903.0,37445.12,2.0,,,,,False,6.305458074478142,4.182109885417115,-0.0068430506855247,6.0,1.4081419448712815,11.907154285883928,7.352127144359905,0.0100559417609829,1.423819984900571,0.700237437200288,612.3435388461199,385.8675980716434,170.25397389931433,0.49357134,High
0.2043871007,0.00100197843,Kibra,KE047278,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Kibra,2026-01-01,2026.0,1.0,15311.0,185777.0,1325.5,0.0,,,,,False,0.1414622460888644,0.8259664103804849,-0.7402126677565235,2.0,0.6352161667235919,0.3219436773005817,1.8794497813511435,-0.7393100316616039,0.6375109917042978,0.4663921028729393,556.7835578010196,350.55028116599823,170.05544623038026,0.06338522,Low
0.76676815118,0.01416414907,Kikuyu,KE022120,,,,Kiambu,KE022,Kenya,KE,2017-11-03,2019-10-31,,Kiambu,Kikuyu,2026-01-01,2026.0,1.0,1082.0,187122.0,8855.4,0.0,,,,,False,1.301247520563735,0.1846624965677953,0.0727008199196434,0.0,1.2758845946335404,2.9589403224634934,0.4199088171207493,0.0727008199196434,1.2758845946335404,0.6752471235625852,538.6278795568007,320.504767596383,145.66617392965915,0.36379737,Medium
0.22807873596,0.00238546351,Kilimani,KE047275,,,,Nairobi,KE047,Kenya,KE,2017-11-03,2019-10-31,,Nairobi,Kilimani,,,,,,,,,,,,,,,,,,,,,,,,,,,
