County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted
Turkana,Loima,2012-11-01,2012,11,12,107795,3419.0088,6.0,0.3071449798040737,17.904355007548023,-0.9307531917354516,-6.166349249998066,False,0.3190232809448312,0.2777309858672028
Turkana,Loima,2012-12-01,2012,12,12,107795,3419.0088,6.0,0.2822463977585218,34.874754703247675,21.85157972638279,174.1542454288559,False,0.3062365393677907,0.2656238301403721
Turkana,Loima,2013-01-01,2013,1,12,107795,3419.0088,6.0,0.2668049144247296,7.671084989185672,3.948426532459106,92.48099893406452,True,1.2936149444858616,0.2537782406315176
Turkana,Loima,2013-02-01,2013,2,12,107795,3419.0088,6.0,0.2217044215363673,2.8125261743909444,-6.356797107571899,-71.98640750054881,False,1.2425512096851312,0.2425616818655926
Turkana,Loima,2013-03-01,2013,3,12,107795,3419.0088,6.0,0.2136425194971167,40.01338694095063,0.7591347703297971,2.138652528846517,False,1.1982017347033522,0.2329351481284668
Turkana,Loima,2013-04-01,2013,4,12,107795,3419.0088,6.0,0.3399256903816054,86.67626727831436,22.660274890994664,35.607664434306336,False,1.1509818925354196,0.2227992596594818
Turkana,Loima,2013-05-01,2013,5,12,107795,3419.0088,6.0,0.369955910097663,51.42436252687607,-2.2774006075619178,-3.6335652898253294,False,1.107091144695347,0.2134795494758503
Turkana,Loima,2013-06-01,2013,6,12,107795,3419.0088,6.0,0.3031387447367915,19.04322773421533,-9.068360520881678,-34.97136461252918,False,1.063525516590979,0.2043222362752318
Turkana,Loima,2013-07-01,2013,7,12,107795,3419.0088,6.0,0.2895349916223982,38.37863448461308,6.59089362712815,23.683123259594083,False,1.023024592184478,0.1958896039405615
Turkana,Loima,2013-08-01,2013,8,12,107795,3419.0088,6.0,0.291746923344041,20.02570971180512,-4.9206426941442025,-27.72506735928209,False,0.9828174632038852,0.1875921121080284
Turkana,Loima,2013-09-01,2013,9,12,107795,3419.0088,6.0,0.2657832189386059,6.502299693545995,-3.9894144005552814,-75.14626495460122,False,0.9442124161440256,0.1796920971979275
Turkana,Loima,2013-10-01,2013,10,12,107795,3419.0088,6.0,0.2365375851103332,11.976122049160947,-17.509002248057218,-75.86930993496408,False,0.9083156395780012,0.1724029326526658
Turkana,Loima,2013-11-01,2013,11,12,107795,3419.0088,6.0,0.2792319927079381,19.802595783225687,0.9674875839422102,6.709837114186446,False,0.8726723932187285,0.1652172873613228
Turkana,Loima,2013-12-01,2013,12,12,107795,3419.0088,6.0,0.2793496720355748,7.630129729065608,-5.39304524779926,-42.54885540847043,False,0.8395258673990739,0.1585798280637378
Turkana,Loima,2014-01-01,2014,1,12,107795,3419.0088,6.0,0.2315916465950566,0.0,-3.722658456726561,-100.0,False,0.8066099837342495,0.1520297555475759
Turkana,Loima,2014-02-01,2014,2,12,107795,3419.0088,6.0,0.2050878710900837,5.412658382686296,-3.756664899276546,-35.73690749145378,False,0.7749967956336897,0.1457761408536441
Turkana,Loima,2014-03-01,2014,3,12,107795,3419.0088,6.0,0.2179126152274149,33.198625051338695,-6.055627119282162,-16.329592082969363,False,0.7475185815072404,0.1403690516673554
